ID,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,long,sqft_living15,sqft_lot15
809001525,20140625T000000,"5,200,000.00",4,1,2550,4000,2,0,0,3,8,2370,180,1905,0,683511,76.306,2200,4000
809002290,20140519T000000,"5,200,000.00",4,3,2240,6000,1.5,0,0,4,8,1270,970,1914,0,682027,76.2721,2240,4250
809002295,20141029T000000,"5,200,000.00",5,2.5,2810,6000,2.5,0,0,3,9,2810,0,1907,0,682027,76.2599,2240,4800
809002680,20141014T000000,"5,200,000.00",4,1.75,2410,6000,1.5,0,0,3,8,2410,0,1911,0,682037,76.3460 ,1280,4000
809003085,20150401T000000,"5,200,000.00",3,2.5,2130,3545,3,0,0,5,9,2130,0,1990,0,682021,76.3917,1970,3464
811000055,20140925T000000,"5,200,000.00",4,3,3260,4500,2,0,0,3,9,2300,960,1930,2014,682005,76.2621,2410,4995
818500100,20140603T000000,"5,200,000.00",2,2.5,1240,2689,2,0,0,3,7,1240,0,1986,0,683572,76.4083,1430,3609
820079043,20140819T000000,"5,200,000.00",3,1.75,1580,507038,1,0,2,4,7,1580,0,1985,0,683522,76.2017,2040,210394
822039084,20150311T000000,"5,200,000.00",3,2.5,2753,65005,1,1,2,5,9,2165,588,1953,0,682016,76.2933,2680,72513
822069112,20150423T000000,"5,200,000.00",4,4.75,5230,89298,2.5,0,0,3,11,5230,0,2002,0,682016,76.2935,4110,107153
824059042,20140530T000000,"5,200,000.00",5,3.5,4180,17935,2,0,0,3,11,4180,0,2004,0,682002,76.256026,2950,13760
824059083,20140902T000000,"5,200,000.00",4,2,2850,14810,2,0,0,5,8,2490,360,1954,0,682026,76.292,2430,10454
824059265,20141001T000000,"5,200,000.00",3,1.75,1640,10464,1,0,2,4,8,1640,0,1968,0,682029,76.2716,2630,18872
824059305,20150108T000000,"5,200,000.00",5,4,5840,11652,2,0,1,3,11,4410,1430,1988,0,683101,76.3559,3120,13639
824059321,20140602T000000,"5,200,000.00",4,3.5,4370,8510,2,0,1,3,10,3610,760,2003,0,682505,76.2212,2960,10347
824059324,20150325T000000,"5,200,000.00",4,3.5,3720,8301,2,0,0,3,10,2880,840,2008,0,682034,76.2875,2080,9676
824059331,20141108T000000,"5,200,000.00",5,3.75,3530,13260,2,0,0,3,10,3530,0,2013,0,682022,76.3250 ,3340,13260
824079032,20140626T000000,"5,200,000.00",4,1.75,2085,174240,1,0,0,3,7,1610,475,1964,0,683514,76.2078,2690,174240
825059270,20141121T000000,"5,200,000.00",5,3,4090,12850,1,0,2,4,10,2090,2000,1986,0,682008,76.2766,2540,10270
825059349,20140701T000000,"5,580,000.00",4,3.5,3770,8501,2,0,0,3,10,3770,0,2008,0,682036,76.2919,1520,9660
832700320,20150209T000000,"5,580,000.00",3,2.5,1490,2478,3,0,0,3,8,1490,0,2009,0,683561,76.3932,1270,1156
853200040,20150428T000000,"5,580,000.00",5,2.5,4600,23250,1.5,0,2,3,9,3600,1000,1918,2003,682018,76.2811,5500,20066
853600150,20140524T000000,"5,580,000.00",4,4.25,5584,68257,2,0,0,3,11,5584,0,1998,0,682025,76.43585226,5030,101901
853600310,20140828T000000,"5,580,000.00",5,4.5,6085,142725,3,0,0,3,11,6085,0,2000,0,682022,76.3250 ,4830,128457
856000195,20140521T000000,"5,580,000.00",5,4.75,5305,8401,2,0,2,3,11,3745,1560,2005,0,682016,76.2908,2960,7200
856000635,20150323T000000,"5,580,000.00",4,4.25,4700,10800,2,0,1,3,11,3910,790,2002,0,683101,76.3575,2370,7680
856000985,20141106T000000,"5,580,000.00",4,2.5,2910,7364,2,0,0,3,10,2910,0,2003,0,682037,76.3453,2480,8400
856001130,20150223T000000,"5,580,000.00",4,2.5,3560,8960,2,0,0,3,10,3560,0,2001,0,682502,76.2085,1660,7680
859000160,20141203T000000,"5,580,000.00",4,2,1720,2410,1,0,0,3,7,970,750,1930,2006,682001,76.24488,1160,1404
868000575,20140819T000000,"5,580,000.00",3,2,2250,8000,1,0,2,4,9,2250,0,1955,0,682026,76.2857,2880,10960
868000615,20141231T000000,"5,580,000.00",4,2.5,2600,11542,1.5,0,0,4,9,2200,400,1939,0,682023,76.2695,2840,10960
868001030,20140915T000000,"5,580,000.00",4,2.25,3740,18000,1,0,0,4,9,1870,1870,1951,0,682029,76.2688,2610,10902
868001402,20150305T000000,"5,580,000.00",4,3.5,3180,12528,2,0,1,4,9,2060,1120,1979,0,682306,76.3347,2850,11410
868001435,20150127T000000,"5,580,000.00",3,3,3450,16740,1,0,4,4,9,1960,1490,1949,1993,683101,76.3583,3220,12528
868001705,20150206T000000,"5,580,000.00",3,1.5,2480,9900,2,0,3,3,10,2130,350,1940,0,682034,76.2875,2860,9288
868001790,20150316T000000,"5,580,000.00",3,1,2040,7936,1,0,3,5,8,1680,360,1940,0,682013,76.2989,2300,10080
868002015,20150225T000000,"5,580,000.00",3,2.25,2960,8330,1,0,3,4,10,2260,700,1953,0,682016,76.2851,2960,8840
868002335,20150304T000000,"5,580,000.00",3,2.75,2710,9204,1.5,0,4,3,9,1480,1230,1975,0,682037,76.3448,2960,10080
904000045,20140623T000000,"5,580,000.00",3,2.5,2190,11394,1,0,0,3,8,1550,640,1956,0,682013,76.2942,2190,9540
913000315,20140605T000000,"5,580,000.00",6,4.5,3902,3880,3,0,4,4,9,2782,1120,1977,0,682013,76.2985,1100,3870
922059020,20140716T000000,"5,580,000.00",4,1.75,1400,54014,1.5,0,0,4,7,1400,0,1935,0,683561,76.3943,1910,8523
925059193,20140709T000000,"5,580,000.00",4,3.75,4260,9800,2,0,0,3,10,4260,0,2008,0,682021,76.3403,1950,8970
943100260,20141120T000000,"5,580,000.00",2,1,1000,10200,1,0,0,3,6,1000,0,1961,0,682020,76.30385282,1150,13702
952000640,20141027T000000,"5,580,000.00",3,1.5,1670,5060,2,0,2,5,7,1670,0,1925,0,683516,76.2076,1670,5118
952007069,20150121T000000,"5,580,000.00",3,1.75,1230,1441,2,0,0,3,8,1010,220,2004,0,683574,76.4531,1170,1942
984000450,20141201T000000,"5,580,000.00",3,2.5,1850,7875,1,0,0,3,7,1250,600,1968,0,683573,76.3712,1930,8062
993000136,20141007T000000,"5,580,000.00",3,2.25,1540,1270,3,0,0,3,7,1540,0,2014,0,683517,76.2711,1230,1454
993000950,20140906T000000,"6,000,000.00",2,1.5,1110,1200,3,0,0,3,8,1110,0,2000,0,683101,76.3645,1110,1363
1024039001,20140717T000000,"6,000,000.00",4,2.75,3090,16538,3,0,0,4,8,2590,500,1919,1987,682306,76.3339,1500,5130
1024039049,20140512T000000,"6,000,000.00",3,2.5,2920,34527,1,0,4,4,9,1800,1120,1954,1983,682304,76.3219,2480,7933
1024049024,20141203T000000,"6,000,000.00",5,3.5,4870,7700,2.5,0,3,5,10,3650,1220,1929,0,683515,76.175,3220,7700
1024069027,20140723T000000,"6,000,000.00",4,3.25,3740,11467,2,0,0,3,10,3740,0,2014,0,682003,76.2794,2510,27520
1024069205,20150114T000000,"6,000,000.00",4,2.5,4700,49658,2,0,0,3,10,4700,0,1999,0,682027,76.2499,2870,49658
1024069215,20140912T000000,"6,000,000.00",5,4.25,4150,12015,2,0,0,3,10,4150,0,2014,0,682023,76.33457379,3230,27520
1025039086,20140916T000000,"6,000,000.00",3,2.5,3280,29111,2,1,3,3,11,3280,0,1925,0,682002,76.24933,3530,21074
1025039292,20141030T000000,"6,000,000.00",4,2.5,2900,21074,2,0,0,3,11,2900,0,1986,0,682016,76.2851,3390,20000
1025039320,20150427T000000,"6,000,000.00",4,3.5,3440,5000,2,0,0,3,11,2560,880,2006,0,682013,76.2958,3090,10241
1025049174,20140515T000000,"6,000,000.00",4,2.5,3200,7535,2,0,0,3,9,3200,0,2006,0,682005,76.2616,1650,6850
1025069255,20141023T000000,"6,000,000.00",4,3.5,4150,49503,2,0,0,3,11,4150,0,2003,0,682027,76.2486,3330,60137
1051000040,20150424T000000,"6,000,000.00",3,2.25,3330,20053,2,0,0,3,9,3330,0,1968,1998,682002,76.250829,2870,20053
1068000150,20150501T000000,"6,000,000.00",4,3.25,3910,7500,2,0,2,4,11,2550,1360,1933,0,682005,76.266,3070,7500
1068000235,20140605T000000,"6,000,000.00",4,2.25,2980,8051,1.5,0,2,4,10,2020,960,1935,0,682029,76.2716,2760,5499
1068000255,20140827T000000,"6,000,000.00",4,3.5,4285,9567,2,0,1,5,10,3485,800,1946,0,682022,76.3284,2960,6902
1068000375,20140923T000000,"6,000,000.00",6,5,7100,18200,2.5,0,0,3,13,5240,1860,1933,2002,682030,76.3567,3130,6477
1068000520,20140506T000000,"6,000,000.00",4,2.25,3490,6906,2,0,0,4,10,2280,1210,1928,0,682023,76.2695,2540,6223
1068000559,20141003T000000,"6,000,000.00",4,1.75,3720,8448,1,0,3,4,9,1960,1760,1947,0,682005,76.2621,2540,7064
1069000070,20150415T000000,"6,000,000.00",5,3.25,4590,12793,2,0,2,5,11,3590,1000,1928,0,682016,76.2919,2920,8609
1070000110,20141218T000000,"6,000,000.00",4,2.5,2830,5932,2,0,0,3,9,2830,0,2014,0,682036,76.2944,2840,5593
1070000180,20141015T000000,"6,000,000.00",4,3.5,3660,4760,2,0,0,3,9,2840,820,2014,0,682509,76.2157,3210,4640
1070000390,20140702T000000,"6,000,000.00",4,3.5,3390,3979,2,0,0,3,9,2610,780,2014,0,682504,76.2503,3350,4165
1073100065,20150217T000000,"6,000,000.00",3,1,1400,8451,1.5,0,0,3,7,1400,0,1953,0,683561,76.3932,1590,8433
1077100070,20150316T000000,"6,000,000.00",3,1.75,1760,8266,1,0,0,5,7,1760,0,1954,0,683522,76.1910 ,1400,8519
1081200350,20141003T000000,"6,000,000.00",4,1.75,1760,11180,1,0,0,4,8,1760,0,1968,0,682032,76.31100655,1730,11180
1081200360,20140806T000000,"6,000,000.00",3,1.75,1750,11180,1,0,0,3,8,1750,0,1968,0,683573,76.3715,1730,11180
1081310060,20150108T000000,"6,000,000.00",5,2.5,2100,14858,1,0,0,5,8,2100,0,1970,0,683561,76.3935,1980,11730
1081330030,20140723T000000,"6,000,000.00",5,2.5,2840,15598,1,0,0,4,8,1470,1370,1975,0,683561,76.3926,2570,14930
1081330060,20140813T000000,"6,000,000.00",4,2.25,2100,12738,2,0,0,4,8,2100,0,1975,0,683561,76.3932,2000,12090
1084000107,20141202T000000,"6,000,000.00",4,2.25,2870,6000,1,0,0,5,8,1730,1140,1951,0,682005,76.2615,2370,5500
1085623640,20140924T000000,"6,000,000.00",4,2.5,2598,5553,2,0,0,3,9,2598,0,2014,0,683522,76.2099,2502,4900
1086100130,20140904T000000,"6,000,000.00",5,1.75,2140,8580,1,0,0,3,7,1200,940,1962,0,683578,76.2979,1600,9206
1087700030,20140619T000000,"6,000,000.00",3,1.75,1610,11200,1,0,0,3,7,1610,0,1955,0,683517,76.2637,1610,11200
1088100450,20140725T000000,"6,000,000.00",5,4,4590,35046,2,0,0,3,10,4590,0,2008,0,682005,76.2652461,3350,35857
1090000075,20141216T000000,"6,000,000.00",2,1,1020,4200,1,0,0,5,6,1020,0,1923,0,683574,76.4527,1660,4200
1102000270,20140701T000000,"6,000,000.00",3,2.75,3890,7216,2,0,1,3,8,3260,630,1967,2010,682021,76.3742,2490,9920
1102000514,20141022T000000,"6,000,000.00",5,3.5,3400,9804,2,0,0,3,9,2550,850,2008,0,683511,76.306,2380,7440
1102000527,20140902T000000,"6,000,000.00",4,3.75,4410,9231,3,0,3,3,11,4410,0,2001,0,682037,76.3457,2160,6600
1112700130,20150123T000000,"6,390,040.00",3,1.75,1440,8560,1,0,0,4,7,1440,0,1979,0,683513,76.2304,1460,7560
1117200390,20140507T000000,"6,398,000.00",4,4,4460,103382,2,0,0,3,11,4460,0,2001,0,682003,76.2702,3470,88519
1118000080,20150331T000000,"6,398,000.00",4,3.75,3600,16101,1,0,0,3,9,3600,0,1951,0,682505,76.2245,3650,9506
1118000110,20140529T000000,"6,398,000.00",4,3.5,4730,13586,1.5,0,0,5,10,4270,460,1935,0,682018,76.2823,3710,8828
1118000301,20141219T000000,"6,398,000.00",4,4,5780,7173,2,0,0,3,11,4130,1650,2008,0,682019,76.3146,3930,7994
1118000320,20150508T000000,"6,398,000.00",4,4,4260,11765,2,0,0,3,11,3280,980,1939,2010,682030,76.3567,4260,10408
1118000340,20150408T000000,"6,399,000.00",5,3.75,4590,11265,2,0,0,4,11,3450,1140,1927,0,682019,76.3127,3870,8996
1118000465,20150312T000000,"6,399,000.00",3,3.5,3780,8295,2,0,0,3,9,2430,1350,1951,0,682002,76.255167,3780,9127
1118000935,20140705T000000,"6,399,000.00",4,2.25,2920,6513,2,0,0,4,9,2260,660,1937,0,683515,76.1753,4510,9248
1118001201,20150130T000000,"6,399,000.00",4,2.5,3370,8402,1,0,0,5,10,2240,1130,1962,0,682011,76.2869,3190,8700
1118001215,20150204T000000,"6,399,000.00",3,2.5,3420,8700,1,0,0,3,9,2890,530,1951,0,683101,76.3623,3370,8700
1118001295,20141203T000000,"6,399,000.00",4,3,3540,11098,2,0,0,3,10,3000,540,1940,0,683101,76.3553,3430,8214
1118001360,20150218T000000,"6,399,000.00",3,2.75,3910,7080,1,0,0,5,9,1970,1940,1949,0,682034,76.2875,3480,7370
1118001370,20150102T000000,"6,399,000.00",3,2.75,2340,8828,1,0,0,4,9,2340,0,1954,0,682035,76.2802,3480,8526
1118001408,20141124T000000,"6,399,000.00",5,4.75,5410,13431,2,0,0,4,10,5050,360,1941,0,682016,76.2932,3750,11596
1118001560,20140710T000000,"6,399,000.00",4,3,4460,6833,2,0,0,3,10,3140,1320,1955,2007,682006,76.277,3130,7450
1118001631,20150112T000000,"6,399,000.00",3,2.25,2980,7700,1,0,0,3,9,2530,450,1964,0,682023,76.2695,3020,8234
1118001645,20150130T000000,"6,399,000.00",3,3.25,3020,6073,2,0,0,4,9,3020,0,1954,0,682037,76.3382,3020,7700
1118001805,20140724T000000,"6,399,800.00",4,3.75,4490,7623,2,0,0,4,10,3090,1400,1941,0,682005,76.26003007,3760,7653
1118001820,20140615T000000,"6,399,800.00",4,3.25,2500,5801,1.5,0,0,3,8,1960,540,1926,0,682003,76.2702,3670,7350
1118001835,20141223T000000,"6,399,800.00",4,2.5,3070,7207,2,0,0,4,10,2670,400,1927,0,682005,76.33456302,3190,7523
1118002000,20140624T000000,"6,400,000.00",5,4.75,6390,13180,2,0,0,3,10,4560,1830,1940,0,682018,76.2823,4010,8137
1118002090,20140628T000000,"6,400,000.00",3,4.25,2820,7200,2,0,0,4,10,2460,360,1930,0,682024,76.3104,3300,7522
1121000357,20140827T000000,"6,400,000.00",4,3,3410,6541,2,0,2,3,9,2680,730,2007,0,682008,76.2746,2300,6345
1125049140,20150126T000000,"6,400,000.00",3,2.5,2710,13120,1,0,0,3,10,2710,0,1959,0,682301,76.3585,3130,13566
1125069102,20150427T000000,"6,400,000.00",4,3,3310,217800,1.5,0,0,3,9,3310,0,1989,0,682301,76.3575,2810,217800
1125069153,20140822T000000,"6,400,000.00",4,3.5,5990,111078,2,0,0,3,11,5990,0,2004,0,682035,76.2832,4690,118918
1125079111,20150415T000000,"6,400,000.00",4,5.5,6530,871200,2,0,2,3,11,6530,0,2008,0,682022,76.3250 ,1280,858132
1126059108,20150423T000000,"6,400,000.00",4,3.5,3930,43560,2,0,0,3,10,3930,0,2003,0,682023,76.2681,2860,36460
1126059201,20150504T000000,"6,400,000.00",5,3.25,4410,35192,2,0,2,3,12,3880,530,1990,0,682005,76.2621,4410,59677
1126069045,20140620T000000,"6,400,000.00",6,4.25,6900,244716,2,0,0,4,9,4820,2080,2002,0,682003,76.2778,4170,266587
1130000005,20140715T000000,"6,400,000.00",3,2.25,3170,5000,2,0,0,5,10,2230,940,1975,0,682022,76.3250 ,3170,5400
1136100006,20150127T000000,"6,400,000.00",2,1.5,1110,118047,1,0,0,3,7,1110,0,1961,0,683519,76.2422,2970,43500
1139000069,20141118T000000,"6,400,000.00",3,1.5,1240,1221,2,0,0,3,8,1050,190,2009,0,682032,76.31080841,1180,887
1169000057,20141006T000000,"6,400,000.00",6,4.25,3100,9378,3,0,2,3,11,3100,0,1978,0,682003,76.2761,3270,6334
1176001195,20140621T000000,"6,400,000.00",2,1,1230,1820,2,0,0,4,7,830,400,1948,0,682001,76.246428,1660,3056
1176001293,20140617T000000,"6,400,000.00",3,3.25,4340,4947,2,0,3,3,11,3060,1280,1993,0,682018,76.2823,1680,5250
1176001310,20150304T000000,"6,400,000.00",5,4.5,4340,5722,3,0,4,3,10,4340,0,2010,0,682019,76.3138,1770,5250
1186000065,20150416T000000,"6,400,000.00",3,3,2880,3750,2,0,0,3,9,2220,660,1909,1991,682306,76.3336,1910,4000
1186000150,20150123T000000,"6,400,000.00",3,1.75,1370,2800,1,0,0,5,7,800,570,1982,0,683514,76.2072,2270,3773
1193000280,20140527T000000,"6,400,000.00",3,2.25,2510,6339,1.5,0,2,5,8,1810,700,1932,0,682026,76.2916,1820,5741
1193000390,20140620T000000,"6,400,000.00",5,4,3366,7800,2.5,0,2,3,8,2966,400,1937,0,682013,76.2946,2340,6000
1211000185,20140616T000000,"6,400,000.00",4,2,1240,3000,1,0,0,3,7,1040,200,1908,0,682001,76.26470734,1480,3500
1222069129,20150327T000000,"6,400,000.00",4,3.25,3890,422096,1.5,0,0,3,9,3150,740,2001,0,682003,76.2761,2180,229996
1224049005,20140708T000000,"6,400,000.00",2,2,2360,11340,1.5,0,0,3,9,2360,0,1997,0,682008,76.2793,3030,11340
1224059053,20141027T000000,"6,400,000.00",5,2,2500,15250,2,1,4,5,8,2500,0,1942,0,682025,76.3099,1880,18782
1225069038,20140505T000000,"6,400,000.00",7,8,13540,307752,3,0,4,3,12,9410,4130,1999,0,683101,76.3686,4850,217800
1226039124,20150428T000000,"6,400,000.00",2,2,1540,9714,2,0,0,3,8,1540,0,2008,0,683578,76.2970 ,1840,8179
1226059101,20140701T000000,"6,400,000.00",3,2.25,1600,45613,2,0,0,4,8,1600,0,1983,0,683513,76.2411,2320,43005
1231000895,20141105T000000,"6,400,000.00",4,3.5,2840,5900,2,0,0,3,10,1920,920,1910,2008,683511,76.306,1300,4900
1234000704,20150403T000000,"6,400,000.00",5,3.5,3680,8680,2,0,0,3,9,3680,0,2003,0,682502,76.2085,2020,8847
1235100328,20150225T000000,"6,400,000.00",5,4,4070,11334,2,0,0,3,10,4070,0,2014,0,682034,76.2875,2640,9401
1236300290,20141022T000000,"6,400,000.00",4,3.5,3850,8100,2,0,1,3,11,2430,1420,1995,0,682504,76.2543,2620,9346
1237500540,20141021T000000,"6,400,000.00",3,1.75,1370,10866,1,0,0,4,6,1370,0,1945,0,682030,76.31201,1580,14250
1238500451,20150209T000000,"6,400,000.00",3,1,1110,7520,1,0,0,4,7,1110,0,1960,0,683581,76.4765,1440,8400
1238501184,20140708T000000,"6,400,000.00",4,2.5,3130,10849,2,0,0,3,10,3130,0,2013,0,682306,76.335,2470,9131
1238501188,20140808T000000,"6,400,000.00",4,2.5,2910,9131,2,0,0,3,10,2910,0,2014,0,682036,76.2942,1880,11212
1238900130,20150105T000000,"6,400,000.00",4,3.75,2890,4164,2,0,0,3,9,2240,650,2013,0,682509,76.2157,2354,3207
1239400650,20141107T000000,"6,400,000.00",4,3.5,4700,10183,1,0,2,3,11,2660,2040,2002,0,682301,76.3472,3770,9000
1240700170,20140609T000000,"6,400,000.00",4,3.75,4060,19290,2,0,0,3,10,4060,0,2002,0,682036,76.2906,4020,13250
1241500351,20140929T000000,"6,400,000.00",3,2.5,4110,35741,2,0,0,3,7,4110,0,1976,0,682036,76.2939,2710,8865
1245000461,20140703T000000,"6,400,000.00",5,2.5,3580,8921,2,0,0,3,9,3580,0,2000,0,682029,76.2686,2710,9308
1245000685,20140625T000000,"6,920,000.00",5,3.25,3370,7947,2,0,0,3,10,3370,0,2001,0,682021,76.3917,2040,7900
1245002281,20140512T000000,"6,920,000.00",4,3.75,3280,11000,2,0,0,3,10,2320,960,2008,0,682504,76.2532,2400,8351
1245002391,20141022T000000,"6,920,000.00",5,4.25,4230,6907,2,0,0,3,10,3450,780,2008,0,682037,76.3382,2650,8076
1245002952,20141015T000000,"6,920,000.00",4,2.5,2770,7800,2,0,0,3,10,2770,0,1999,0,682027,76.2724,2720,10000
1245003006,20141110T000000,"6,922,000.00",4,3.75,3180,9889,2,0,0,3,9,2500,680,2012,0,682003,76.2702,2910,8558
1245003220,20140819T000000,"6,922,000.00",5,3.5,3220,8000,2,0,0,3,9,2900,320,2008,0,682023,76.25819531,2100,9680
1245003268,20141106T000000,"6,923,000.00",4,3.5,3530,8126,2,0,0,3,10,3530,0,2007,0,682005,76.2621,2660,8126
1245003330,20140731T000000,"6,925,800.00",4,2.5,2880,9003,2,0,0,3,10,2880,0,2008,0,682005,76.2635,2640,8126
1245500690,20140602T000000,"6,926,000.00",3,2.5,2230,5750,2,0,0,3,9,2230,0,2003,0,682036,76.2939,1900,8238
1245500730,20141208T000000,"6,930,000.00",5,3.25,3510,10930,2,0,0,3,9,3510,0,2013,0,682304,76.3219,1970,7488
1245500950,20150504T000000,"6,930,000.00",4,2.5,2190,6300,1,0,3,3,7,1240,950,1960,0,682507,76.2521,2730,14659
1247100035,20140630T000000,"6,930,000.00",4,2.75,3330,9143,2,0,0,4,10,3330,0,1995,0,682507,76.2519,2390,9143
1247600105,20141020T000000,"6,930,000.00",5,5.25,8010,45517,2,1,4,3,12,5990,2020,1999,0,682024,76.30371,3430,26788
1250201130,20150206T000000,"6,930,000.00",4,2,1510,3240,1,0,0,5,7,870,640,1901,0,683513,76.2189,1420,5160
1250201610,20150417T000000,"6,938,000.00",3,3.25,3030,5600,2,0,2,3,9,2220,810,1905,2005,682023,76.2695,2040,6600
1250202145,20140828T000000,"6,939,000.00",2,2.25,3900,14864,1,0,3,3,8,1950,1950,1947,0,682021,76.4106,2580,5184
1250203070,20140514T000000,"6,939,000.00",3,2.5,2550,7200,2,0,2,3,10,2550,0,1981,2013,682037,76.3382,2030,3500
1250203335,20140527T000000,"6,940,000.00",4,2.5,2920,7200,1,0,3,3,8,1470,1450,1921,2006,682039,76.3164,3210,6825
1250204835,20140908T000000,"6,940,000.00",4,3,3330,6990,1.5,0,3,5,9,2330,1000,1928,0,682301,76.3472,2620,5310
1251200045,20140620T000000,"6,940,000.00",5,3.25,3840,4800,3,0,3,3,10,2750,1090,2008,0,682034,76.2875,2060,4800
1251200055,20140626T000000,"6,940,000.00",4,3.5,3190,5040,2,0,3,3,10,2160,1030,2003,0,682016,76.2851,2390,4800
1251200155,20140911T000000,"6,940,000.00",4,3.5,2990,4200,2,0,4,5,9,2000,990,1925,0,682306,76.3362,2390,4200
1254200015,20150408T000000,"6,940,000.00",3,2.5,2260,5500,1.5,0,0,3,7,1280,980,1910,0,683519,76.2422,1790,5355
1257200050,20140731T000000,"6,940,000.00",5,3.5,3270,4080,2,0,0,3,9,2180,1090,2011,0,682013,76.2959,1410,4080
1257200115,20140521T000000,"6,940,000.00",4,2.75,2290,6120,2,0,0,4,7,2170,120,1926,0,682306,76.3360 ,1910,4590
1257200315,20140705T000000,"6,940,000.00",4,2.5,2700,4275,2,0,0,3,9,2700,0,2004,0,682023,76.26912,1810,4500
1257201130,20141001T000000,"6,940,000.00",4,2.5,2700,4590,2,0,0,3,8,2700,0,2002,0,682304,76.3219,2080,3570
1257202430,20140617T000000,"6,950,000.00",4,3.5,2650,3060,2,0,0,3,9,2060,590,2001,0,682304,76.3219,1470,3060
1266200140,20150506T000000,"6,950,000.00",4,3.25,4160,10335,2,0,0,3,10,4160,0,2014,0,682002,76.24521,1840,10333
1269200229,20140723T000000,"6,950,000.00",3,3.25,3786,38038,1,1,4,3,9,1934,1852,1978,2006,682502,76.2085,2850,33361
1300301840,20150425T000000,"6,950,000.00",4,2.25,2570,9600,2.5,0,0,4,9,2570,0,1962,0,682023,76.3193,2570,13200
1311030430,20140804T000000,"6,950,000.00",5,2.5,4670,15857,2,0,0,3,11,4670,0,1998,0,682306,76.3360 ,3810,14824
1312930250,20140528T000000,"6,950,000.00",3,1.75,1310,9645,1,0,0,3,7,1310,0,1979,0,683561,76.3946,1440,9893
1320069163,20150304T000000,"6,950,000.00",3,1,1480,15416,1,0,2,4,8,1480,0,1955,0,683561,76.3931,1190,10758
1320069255,20140624T000000,"6,950,000.00",3,1,1000,8512,1,0,0,3,6,1000,0,1991,0,683572,76.4083,1490,10395
1321710030,20140519T000000,"6,950,000.00",3,2.5,2680,7757,2,0,0,3,8,2680,0,1990,0,682032,76.29849018,2430,8231
1324049015,20141111T000000,"6,950,000.00",4,2.5,3440,23954,1.5,1,3,5,10,2260,1180,1931,0,682018,76.2823,4230,18723
1326059142,20141028T000000,"6,959,000.00",4,3,3520,128502,2,0,2,4,10,3520,0,1981,0,682037,76.3382,3260,79714
1326059182,20150406T000000,"6,960,000.00",5,3.25,5600,107157,2,0,0,3,10,3440,2160,1988,0,682008,76.2723,3470,75794
1326069151,20150224T000000,"6,960,000.00",3,1.75,2160,22702,1,0,0,4,7,2160,0,1981,0,683573,76.3718,1820,22687
1328300810,20150330T000000,"6,960,000.00",4,2.75,2290,7000,2,0,0,3,8,2290,0,1977,0,682011,76.28430826,2000,7200
1328330190,20140714T000000,"6,960,000.00",3,1.75,2000,9760,1,0,0,4,8,1400,600,1978,0,683101,76.3646,1890,8089
1328330590,20150420T000000,"6,960,000.00",5,2.5,2020,8250,1,0,0,4,8,1430,590,1978,0,682011,76.2897,1680,8959
1329000030,20140904T000000,"6,960,000.00",4,3.75,4490,34982,2,0,0,3,12,4490,0,1998,0,682025,76.44698896,4470,37525
1329000090,20141219T000000,"6,960,000.00",4,3.5,3930,39098,2,0,0,3,12,3930,0,1999,0,682010,76.2875,4250,38682
1330300300,20150415T000000,"6,960,000.00",3,3.75,3150,8550,2,0,0,3,10,3150,0,2007,0,682002,76.25232,2510,8550
1330300451,20141217T000000,"6,960,000.00",3,1.75,2190,8500,1,0,0,4,9,2190,0,1957,0,682035,76.2802,2850,8868
1332200100,20150507T000000,"6,960,000.00",4,2.5,2641,8091,2,0,0,3,7,2641,0,1998,0,683574,76.4526,2641,8535
1333300145,20150304T000000,"6,960,000.00",3,4,4200,30120,2,0,2,4,11,3600,600,1933,0,683101,76.3576,2760,12200
